Customer ID,churn_prob,risk_tier,Monthly Charge,Tenure in Months,Contract,Internet Type,Churn Value
8819-WFGGJ,0.040210176,LOW,54.1,68,Two Year,Cable,0
5529-GIBVH,0.040209122,LOW,20.15,47,Two Year,,0
0020-INWCK,0.04016458,LOW,95.75,71,Two Year,Fiber Optic,0
6967-PEJLL,0.040158033,LOW,40.2,37,One Year,Cable,0
2346-CZYIL,0.039945416,LOW,20.35,27,Two Year,,0
6270-OMFIW,0.03990018,LOW,94.4,60,One Year,Cable,1
7206-PQBBZ,0.039895423,LOW,70.2,11,Two Year,Fiber Optic,0
8100-PNJMH,0.03989165,LOW,88.85,68,Two Year,Cable,0
5176-LMJXE,0.039882902,LOW,20.55,47,Two Year,,0
3908-MKIMJ,0.039876238,LOW,41.95,68,Two Year,Cable,0
7102-JJVTX,0.039829053,LOW,48.6,9,One Year,DSL,0
8007-YYPWD,0.039808918,LOW,25.05,15,Two Year,,0
5696-EXCYS,0.039802585,LOW,19.45,17,Two Year,,0
4565-NLZBV,0.0397324,LOW,24.65,71,Two Year,,0
7469-LKBCI,0.039718978,LOW,18.95,16,Two Year,,0
2581-VKIRT,0.03965844,LOW,65.5,59,One Year,Cable,0
7898-PDWQE,0.03963881,LOW,80.4,71,Two Year,DSL,0
1855-CFULU,0.039617036,LOW,20.05,4,Two Year,,0
1820-DJFPH,0.03961404,LOW,24.05,72,Two Year,,0
1137-DGOWI,0.039572608,LOW,70.25,30,One Year,DSL,0
4134-BSXLX,0.039546203,LOW,60.9,28,Month-to-Month,Cable,0
2878-RMWXY,0.03951654,LOW,102.65,72,Two Year,Fiber Optic,0
8859-DZTGQ,0.039490316,LOW,20.35,33,Two Year,,0
1122-YJBCS,0.039426416,LOW,53.65,69,One Year,DSL,0
4837-QUSFT,0.03942464,LOW,100.15,65,One Year,Fiber Optic,0
2056-EVGZL,0.039379366,LOW,105.75,68,One Year,Fiber Optic,0
3892-NXAZG,0.039352227,LOW,114.05,72,Two Year,Fiber Optic,0
2097-YVPKN,0.039349757,LOW,25.75,65,Two Year,,0
6549-BTYPG,0.03934016,LOW,60.8,60,Two Year,DSL,0
2391-IPLOP,0.039328367,LOW,69.65,50,One Year,Cable,0
8917-SZTTJ,0.039195314,LOW,19.65,60,Two Year,,0
1927-QEWMY,0.03913713,LOW,20.5,72,Two Year,,0
4049-ZPALD,0.039074693,LOW,99.0,64,Two Year,Fiber Optic,0
2616-FLVQC,0.03905502,LOW,19.55,64,Two Year,,0
4992-LTJNE,0.039008323,LOW,55.3,72,Two Year,DSL,0
3831-YCPUO,0.039001647,LOW,109.5,72,Two Year,Fiber Optic,0
4452-ROHMO,0.038979672,LOW,19.6,15,Two Year,,0
2384-OVPSA,0.038971916,LOW,20.2,38,Two Year,,0
6196-HBOBZ,0.038960844,LOW,99.35,65,Two Year,Fiber Optic,0
9593-CVZKR,0.038933307,LOW,24.45,56,Two Year,,0
3970-XGJDU,0.038908612,LOW,19.2,62,Two Year,,0
9030-QGZNL,0.038883694,LOW,20.85,8,Two Year,,0
1897-OKVMW,0.03887955,LOW,90.6,64,Two Year,DSL,0
8766-PAFNE,0.03886656,LOW,79.1,71,Two Year,DSL,0
1304-SEGFY,0.038768727,LOW,97.85,72,Two Year,Fiber Optic,0
6897-RWMUB,0.038693056,LOW,68.05,61,Two Year,DSL,0
8722-PRFDV,0.03865909,LOW,77.55,71,Two Year,Cable,0
4530-NDRKU,0.038653594,LOW,19.05,42,One Year,,0
2361-UPSND,0.038620215,LOW,70.6,46,One Year,DSL,0
1498-NHTLT,0.038563352,LOW,86.75,59,Two Year,Cable,0
9143-CANJF,0.038530007,LOW,55.15,24,Month-to-Month,DSL,0
3266-FTKHB,0.038523816,LOW,19.15,17,Two Year,,0
6322-PJJDJ,0.038444806,LOW,94.8,49,Two Year,Fiber Optic,0
9297-FVVDH,0.038379952,LOW,84.5,57,Two Year,DSL,0
1757-TCATG,0.03835353,LOW,20.05,35,One Year,,0
3810-DVDQQ,0.0383123,LOW,117.6,72,Two Year,Fiber Optic,0
5656-JAMLX,0.038272105,LOW,19.85,62,Two Year,,0
0674-DGMAQ,0.038257487,LOW,93.5,32,Two Year,Fiber Optic,0
3259-QMXUN,0.038223922,LOW,86.1,58,Two Year,DSL,0
5855-EIBDE,0.03820997,LOW,106.65,49,Two Year,Fiber Optic,0
7779-ORAEL,0.038192347,LOW,75.15,45,Two Year,DSL,0
2984-TBYKU,0.038191732,LOW,104.9,72,Two Year,Fiber Optic,0
1872-EBWSC,0.038180567,LOW,20.35,29,One Year,,0
6120-RJKLU,0.038121637,LOW,79.95,62,Two Year,DSL,0
9253-VIFJQ,0.038118586,LOW,67.05,65,One Year,DSL,0
3794-NFNCH,0.038103946,LOW,50.0,30,Month-to-Month,DSL,0
2256-YLYLP,0.038071092,LOW,72.95,68,Two Year,DSL,0
4957-SREEC,0.038059283,LOW,20.35,70,Two Year,,0
5902-WBLSE,0.038056966,LOW,20.15,70,Two Year,,0
9742-XOKTS,0.038054902,LOW,89.55,67,One Year,Fiber Optic,0
5329-KRDTM,0.038030148,LOW,77.35,72,Two Year,DSL,0
3911-RSNHI,0.038011964,LOW,61.4,71,Two Year,DSL,0
4737-AQCPU,0.038010743,LOW,72.1,72,Two Year,DSL,0
7515-LODFU,0.03799874,LOW,20.3,69,Two Year,,0
6374-AFWOX,0.037993573,LOW,65.65,46,Two Year,Cable,0
4304-XUMGI,0.03799324,LOW,75.15,50,Two Year,DSL,0
6663-JOCQO,0.037989505,LOW,75.25,31,One Year,DSL,0
6229-UOLQL,0.037981592,LOW,52.0,56,One Year,Cable,0
7695-PKLCZ,0.037944272,LOW,20.5,68,Two Year,,0
1627-AFWVJ,0.03791051,LOW,19.4,29,Two Year,,0
5248-RPYWW,0.0378426,LOW,90.15,72,Two Year,Cable,0
7977-HXJKU,0.037827175,LOW,19.6,21,Two Year,,0
2316-ESMLS,0.037794806,LOW,33.15,12,One Year,DSL,0
0942-KOWSM,0.03778148,LOW,80.8,30,Two Year,DSL,0
0485-ZBSLN,0.037661463,LOW,24.75,65,Two Year,,0
2729-VNVAP,0.037654534,LOW,19.8,33,Two Year,,0
8039-EQPIM,0.037650578,LOW,60.25,69,Two Year,DSL,0
7622-FWGEW,0.037606418,LOW,85.65,56,Two Year,DSL,0
4361-FEBGN,0.03759189,LOW,20.15,48,Two Year,,0
1241-FPMOF,0.037578598,LOW,19.65,52,Two Year,,0
9717-IOAAF,0.03755405,LOW,25.85,27,Two Year,,0
0016-QLJIS,0.03748906,LOW,90.45,65,Two Year,Cable,0
3525-DVKFN,0.03747755,LOW,19.4,17,Two Year,,0
9953-ZMKSM,0.03745262,LOW,25.25,63,Two Year,,0
5115-SQAAU,0.037385307,LOW,25.6,69,Two Year,,0
7277-KAMWT,0.03736601,LOW,20.0,13,Two Year,,0
8232-UTFOZ,0.037307188,LOW,19.95,69,Two Year,,0
2302-OUZXB,0.037254203,LOW,82.15,72,Two Year,DSL,0
6619-RPLQZ,0.037253127,LOW,20.85,45,Two Year,,0
5473-KHBPS,0.037251756,LOW,95.7,52,One Year,Fiber Optic,0
4732-RRJZC,0.037234053,LOW,20.25,7,Month-to-Month,,0
3423-HHXAO,0.037160058,LOW,19.5,14,One Year,,0
7508-KBIMB,0.037156023,LOW,56.25,24,One Year,Cable,0
1167-OYZJF,0.03714496,LOW,20.05,67,Two Year,,0
9888-ZCUMM,0.037130494,LOW,60.05,64,Two Year,DSL,0
4950-HKQTE,0.03712628,LOW,26.25,22,Two Year,,0
8606-OEGQZ,0.037087277,LOW,25.3,18,Two Year,,0
8748-HFWBO,0.0370538,LOW,19.9,19,One Year,,0
3213-VVOLG,0.03703863,LOW,25.35,10,Two Year,,0
7644-OMVMY,0.036979374,LOW,19.85,10,Two Year,,0
3887-PBQAO,0.036938366,LOW,25.9,45,One Year,,0
5117-IFGPS,0.03692531,LOW,84.3,29,Two Year,Fiber Optic,0
3865-ZFZIB,0.03690137,LOW,19.65,19,Two Year,,0
3720-DBRWL,0.036881387,LOW,83.85,51,Two Year,Cable,0
6726-NNFWD,0.03687266,LOW,89.45,71,Two Year,Fiber Optic,0
1845-CSBRZ,0.036831405,LOW,85.35,22,Two Year,Fiber Optic,0
0988-AADSA,0.036800124,LOW,80.85,72,Two Year,Cable,0
1099-GODLO,0.036786072,LOW,20.35,1,Two Year,,0
3458-IDMFK,0.03676045,LOW,20.75,25,Two Year,,0
5394-MEITZ,0.036758736,LOW,80.6,60,Two Year,Cable,0
5010-IPEAQ,0.036738135,LOW,54.2,67,Two Year,Cable,0
9691-HKOVS,0.036657996,LOW,90.15,55,One Year,DSL,0
9504-YAZWB,0.03664754,LOW,20.25,53,Two Year,,0
0219-QAERP,0.03654446,LOW,19.8,30,One Year,,0
6308-CQRBU,0.03654126,LOW,109.25,71,Two Year,Fiber Optic,0
2664-XJZNO,0.036531653,LOW,104.9,72,Two Year,Fiber Optic,0
3258-ZKPAI,0.036529973,LOW,116.6,72,Two Year,Fiber Optic,0
1227-UDMZR,0.036436703,LOW,91.15,72,Two Year,Cable,0
9351-HXDMR,0.03639489,LOW,110.9,72,Two Year,Fiber Optic,0
0640-YJTPY,0.036382567,LOW,21.0,72,Two Year,,0
9227-UAQFT,0.036363095,LOW,19.75,16,Two Year,,0
5014-GSOUQ,0.036318425,LOW,19.95,13,Two Year,,0
6813-GZQCG,0.036304235,LOW,24.65,45,Two Year,,0
8752-GHJFU,0.03626931,LOW,92.0,71,One Year,Fiber Optic,0
7173-TETGO,0.036148373,LOW,78.5,72,Two Year,Fiber Optic,0
3181-VTHOE,0.03613153,LOW,51.05,70,One Year,DSL,0
1335-MXCSE,0.036091074,LOW,55.25,55,Two Year,DSL,0
3088-FVYWK,0.036033332,LOW,25.55,53,Two Year,,0
9140-CZQZZ,0.03596143,LOW,79.6,68,Two Year,DSL,0
6980-IMXXE,0.035952073,LOW,20.2,69,Two Year,,0
9786-YWNHU,0.035848483,LOW,63.55,63,Two Year,DSL,0
2466-FCCPT,0.035838094,LOW,19.7,20,One Year,,0
7010-BRBUU,0.035729073,LOW,24.1,72,Two Year,,0
9065-ZCPQX,0.035697438,LOW,78.85,72,Two Year,DSL,0
0257-KXZGU,0.03567597,LOW,62.45,32,Month-to-Month,DSL,0
2075-PUEPR,0.035665862,LOW,19.35,55,Two Year,,0
1094-BKOSX,0.03565844,LOW,51.0,45,One Year,Cable,0
4254-QPEDE,0.03562228,LOW,66.25,52,Two Year,DSL,0
2595-KIWPV,0.035609465,LOW,19.7,27,Two Year,,0
4335-UPJSI,0.03558923,LOW,19.75,24,Two Year,,0
9548-LIGTA,0.03557929,LOW,81.05,61,Two Year,Cable,0
6609-MXJHJ,0.03554475,LOW,25.1,30,Two Year,,0
5799-JRCZO,0.03545072,LOW,19.5,63,Two Year,,0
4039-PIMHX,0.03544169,LOW,49.8,49,Two Year,DSL,0
0665-XHDJU,0.03539688,LOW,99.4,72,Two Year,Fiber Optic,0
2749-CTKAJ,0.035330888,LOW,20.15,22,One Year,,0
5345-BMKWB,0.03530991,LOW,20.25,8,Month-to-Month,,0
1830-GGFNM,0.03526323,LOW,94.55,65,Two Year,Fiber Optic,0
6479-SZPLM,0.03522634,LOW,19.45,36,Two Year,,0
3669-WHAFY,0.035174683,LOW,115.15,71,Two Year,Fiber Optic,0
7167-PCEYD,0.035142686,LOW,19.8,67,Two Year,,0
5198-EFNBM,0.03514125,LOW,90.65,57,One Year,Fiber Optic,0
3727-OVPRY,0.035119325,LOW,25.7,66,One Year,,0
3712-PKXZA,0.035076667,LOW,20.55,61,One Year,,0
9625-RZFUK,0.03505361,LOW,19.7,63,Two Year,,0
5312-IRCFR,0.035036355,LOW,92.85,64,One Year,Fiber Optic,0
3275-RHRNE,0.035029206,LOW,60.0,28,One Year,DSL,0
4376-KFVRS,0.03502143,LOW,114.05,72,Two Year,Fiber Optic,0
9732-OUYRN,0.034944616,LOW,19.0,49,One Year,,0
6752-APNJL,0.034940884,LOW,54.5,42,Month-to-Month,DSL,0
6285-FTQBF,0.03493831,LOW,25.55,72,Two Year,,0
1834-WULEG,0.034917697,LOW,20.25,24,One Year,,0
8999-YPYBV,0.034858134,LOW,84.35,45,Two Year,Cable,0
2007-QVGAW,0.034820218,LOW,19.35,68,Two Year,,0
9365-CSLBQ,0.034688532,LOW,24.35,71,Two Year,,0
1866-DIOQZ,0.034672495,LOW,66.8,71,One Year,Cable,0
1266-NZYUI,0.034613207,LOW,66.85,72,Two Year,DSL,0
9239-GZHZE,0.03460791,LOW,113.65,72,Two Year,Fiber Optic,0
1971-DTCZB,0.034599926,LOW,90.95,72,Two Year,DSL,0
1635-HDGFT,0.034494754,LOW,20.5,19,Two Year,,0
7321-KKSDU,0.03448713,LOW,20.5,32,Two Year,,0
7208-PSIHR,0.034405492,LOW,104.3,70,Two Year,Fiber Optic,0
6267-DCFFZ,0.034362454,LOW,90.05,30,Two Year,Fiber Optic,0
8152-VETUR,0.034341954,LOW,97.7,72,Two Year,Fiber Optic,0
4054-CUMIA,0.03433903,LOW,20.25,18,Month-to-Month,,0
0281-CNTZX,0.03431848,LOW,19.95,63,Two Year,,0
8735-SDUFN,0.034317303,LOW,24.3,72,Two Year,,0
2520-SGTTA,0.034306798,LOW,20.0,10,Two Year,,0
4909-JOUPP,0.034256767,LOW,109.7,72,Two Year,Fiber Optic,0
2077-DDHJK,0.0342223,LOW,70.9,68,Two Year,DSL,0
3398-GCPMU,0.034185953,LOW,89.55,72,Two Year,DSL,0
5524-KHNJP,0.03416911,LOW,74.75,33,One Year,Cable,0
2665-NPTGL,0.03416443,LOW,98.1,26,Two Year,Fiber Optic,0
7781-HVGMK,0.034142654,LOW,65.2,72,Two Year,DSL,0
7359-WWYJV,0.03412257,LOW,114.45,72,Two Year,Fiber Optic,0
8884-MRNSU,0.034108195,LOW,19.9,17,One Year,,0
5446-DKWYW,0.03408832,LOW,65.2,61,One Year,DSL,0
0932-YIXYU,0.034069575,LOW,20.25,47,Two Year,,0
3283-WCWXT,0.03404501,LOW,25.4,6,Two Year,,0
9830-ECLEN,0.03404081,LOW,50.0,58,One Year,Cable,0
7401-JIXNM,0.034025006,LOW,91.3,54,Two Year,Cable,0
5135-RDDQL,0.03401457,LOW,50.65,63,Two Year,DSL,0
0531-ZZJWQ,0.03399151,LOW,74.0,55,Two Year,Fiber Optic,0
6288-CHQJB,0.033954717,LOW,69.95,54,Two Year,DSL,0
0536-ACXIP,0.03390017,LOW,109.55,72,Two Year,Fiber Optic,0
4012-YCFAI,0.03389199,LOW,61.35,60,Two Year,DSL,0
2164-SOQXL,0.03388982,LOW,20.05,20,Month-to-Month,,0
3533-UVMOM,0.033874843,LOW,70.95,68,Two Year,DSL,0
5148-ORICT,0.03386897,LOW,74.35,64,Two Year,Cable,0
1459-QNFQT,0.03384115,LOW,59.5,70,Two Year,DSL,0
5846-NEQVZ,0.033840246,LOW,70.85,71,Two Year,Cable,0
9933-QRGTX,0.03383832,LOW,97.2,60,Two Year,Fiber Optic,0
7089-XXAYG,0.03377734,LOW,38.1,25,One Year,Cable,0
8107-RZLNV,0.03376744,LOW,106.3,72,Two Year,Fiber Optic,0
7665-NKLAV,0.033767298,LOW,40.65,36,Two Year,Cable,0
9068-VPWQQ,0.033760134,LOW,75.35,61,Two Year,Cable,0
6425-JWTDV,0.033760134,LOW,19.25,48,Two Year,,0
8957-THMOA,0.033753596,LOW,20.15,50,Two Year,,0
1187-WILMM,0.03373227,LOW,89.4,63,Two Year,DSL,0
8882-TLVRW,0.033723135,LOW,39.1,69,Two Year,DSL,0
5485-ITNPC,0.03369825,LOW,85.9,66,Two Year,DSL,0
4644-OBGFZ,0.033682168,LOW,19.5,55,One Year,,0
2236-HILPA,0.03366531,LOW,20.65,62,Two Year,,0
3352-RICWQ,0.03359199,LOW,19.75,9,Two Year,,0
1116-FRYVH,0.03353335,LOW,39.4,48,Two Year,DSL,0
0214-JHPFW,0.03350877,LOW,57.8,70,Two Year,Cable,0
2333-KWEWW,0.033447415,LOW,20.05,18,Two Year,,0
6885-PKOAM,0.033420134,LOW,85.75,71,Two Year,Cable,0
1403-LKLIK,0.033397242,LOW,20.1,33,One Year,,0
9674-EHPPG,0.033389278,LOW,40.4,46,Two Year,DSL,0
2378-YIZKA,0.033365555,LOW,85.0,68,Two Year,DSL,0
6368-TZZDT,0.033276793,LOW,19.5,4,Two Year,,0
0277-ORXQS,0.033261772,LOW,50.55,66,Two Year,Cable,0
2073-QBVBI,0.03326023,LOW,35.45,41,One Year,Cable,0
0197-PNKNK,0.033254713,LOW,84.45,69,One Year,Fiber Optic,0
2072-ZVJJX,0.03325135,LOW,25.25,68,Two Year,,0
4778-IZARL,0.03319503,LOW,110.1,63,Two Year,Fiber Optic,0
6374-NTQLP,0.03319211,LOW,104.1,72,Two Year,Fiber Optic,0
7684-XSZIY,0.033188574,LOW,24.3,72,Two Year,,0
4342-HFXWS,0.033152323,LOW,69.7,48,One Year,DSL,0
2789-CZANW,0.033149023,LOW,110.3,64,Two Year,Fiber Optic,0
9945-PSVIP,0.033148076,LOW,18.7,25,Two Year,,0
5846-ABOBJ,0.033129092,LOW,24.45,71,Two Year,,0
1680-VDCWW,0.03311257,LOW,19.8,12,One Year,,0
5457-COLHT,0.033092905,LOW,80.65,69,Two Year,Cable,0
3108-PCCGG,0.033044033,LOW,84.45,72,Two Year,Cable,0
8550-XSXUQ,0.033042826,LOW,70.55,48,One Year,Cable,0
9251-AWQGT,0.03303608,LOW,20.0,48,Two Year,,0
6508-NJYRO,0.033004563,LOW,18.8,15,One Year,,0
0526-SXDJP,0.032999624,LOW,42.1,72,Two Year,Cable,0
9720-JJJOR,0.03296245,LOW,60.3,41,One Year,DSL,0
5756-OZRIO,0.03296063,LOW,64.05,61,One Year,DSL,0
1535-VTJOQ,0.032943934,LOW,25.15,24,Two Year,,0
1402-PTHGN,0.03293687,LOW,61.5,18,One Year,DSL,0
5707-ZMDJP,0.03286753,LOW,69.7,53,Two Year,DSL,0
6766-HFKLA,0.032829348,LOW,103.2,56,Two Year,Fiber Optic,0
9993-LHIEB,0.03279386,LOW,67.85,67,Two Year,Cable,0
8406-LNMHF,0.0327278,LOW,82.95,59,One Year,Fiber Optic,0
3520-FJGCV,0.032677587,LOW,112.6,72,Two Year,Fiber Optic,0
8224-KDLKN,0.032608513,LOW,25.0,72,Two Year,,0
8249-THVEC,0.03258652,LOW,19.4,51,One Year,,0
2418-TPEUN,0.032583777,LOW,19.8,56,Two Year,,0
5249-QYHEX,0.032557294,LOW,24.8,40,Two Year,,0
0513-RBGPE,0.03248611,LOW,62.8,37,Two Year,DSL,0
0945-TSONX,0.03247673,LOW,85.3,47,Two Year,DSL,0
5781-BKHOP,0.032423284,LOW,100.65,72,Two Year,Fiber Optic,0
3769-MHZNV,0.03239737,LOW,20.1,33,Two Year,,0
2888-ADFAO,0.032327008,LOW,21.3,47,Two Year,,0
1891-QRQSA,0.032316837,LOW,111.6,64,Two Year,Fiber Optic,0
3996-ZNWYK,0.032192357,LOW,19.8,71,Two Year,,0
3508-VLHCZ,0.032139212,LOW,90.55,71,Two Year,Cable,0
3077-RSNTJ,0.032133628,LOW,19.7,6,Month-to-Month,,0
8946-BFWSG,0.032120854,LOW,25.25,63,Two Year,,0
7826-VVKWT,0.03203922,LOW,96.55,24,Two Year,Fiber Optic,0
2696-RZVZW,0.03202177,LOW,25.05,68,Two Year,,0
1960-UOTYM,0.03196284,LOW,79.2,52,Two Year,DSL,0
1934-MKPXS,0.03192781,LOW,20.1,33,One Year,,0
6128-AQBMT,0.03190715,LOW,53.95,41,Two Year,Cable,0
4955-VCWBI,0.031905062,LOW,20.0,43,One Year,,0
1085-LDWAM,0.031902764,LOW,20.35,69,One Year,,0
4707-YNOQA,0.03189839,LOW,25.6,34,One Year,,0
6253-GNHWH,0.031848196,LOW,71.1,71,Two Year,DSL,0
4312-GVYNH,0.031750347,LOW,49.85,70,Two Year,Cable,0
2577-GVSIL,0.031700704,LOW,73.45,35,One Year,DSL,0
5197-YPYBZ,0.03169676,LOW,25.25,12,Two Year,,0
3642-BYHDO,0.031654514,LOW,19.9,71,Two Year,,0
3457-PQBYH,0.03163746,LOW,20.3,58,Two Year,,0
6614-YOLAC,0.031601075,LOW,58.65,71,Two Year,Cable,0
9392-XBGTD,0.03158624,LOW,20.6,27,Two Year,,0
5003-XZWWO,0.031572517,LOW,84.2,71,Two Year,DSL,0
9135-HSWOC,0.031550385,LOW,19.7,64,Two Year,,0
4735-BJKOU,0.031549837,LOW,20.15,40,Two Year,,0
0336-PIKEI,0.031466875,LOW,74.4,72,Two Year,DSL,0
8777-MBMTS,0.031438153,LOW,105.85,65,Two Year,Fiber Optic,0
5227-JSCFE,0.03143419,LOW,46.35,71,Two Year,DSL,0
7426-WEIJX,0.03133063,LOW,80.95,60,Two Year,Fiber Optic,0
4664-NJCMS,0.03132802,LOW,59.55,33,Two Year,DSL,0
1452-UZOSF,0.031316157,LOW,106.1,72,Two Year,Fiber Optic,0
1371-WEPDS,0.031261522,LOW,55.8,40,One Year,DSL,0
0604-THJFP,0.031255357,LOW,75.95,59,Two Year,DSL,0
5095-ETBRJ,0.031227909,LOW,56.8,55,Two Year,DSL,0
4323-ELYYB,0.031151798,LOW,20.0,13,One Year,,0
9385-EHGDO,0.031138385,LOW,19.85,35,Two Year,,0
0404-AHASP,0.031063307,LOW,19.7,72,Two Year,,0
0661-KBKPA,0.031040998,LOW,78.75,53,One Year,DSL,0
3084-DOWLE,0.031015417,LOW,92.0,72,Two Year,DSL,0
7161-DFHUF,0.031015184,LOW,23.85,71,Two Year,,0
8711-LOBKY,0.030989185,LOW,19.85,59,Two Year,,0
2612-PHGOX,0.03095839,LOW,76.1,64,Two Year,Cable,0
9066-QRSDU,0.030945,LOW,26.3,69,One Year,,0
5117-ZSMHQ,0.030918295,LOW,89.9,71,Two Year,DSL,0
9220-ZNKJI,0.030895159,LOW,88.8,55,Two Year,Fiber Optic,0
2348-KCJLT,0.03085028,LOW,61.5,44,One Year,Cable,0
6963-KQYQB,0.030841628,LOW,24.05,70,Two Year,,0
3359-DSRKA,0.03081434,LOW,19.85,58,Two Year,,0
1241-EZFMJ,0.030789064,LOW,25.45,61,Two Year,,0
9435-JMLSX,0.030780697,LOW,86.1,71,Two Year,Cable,0
9168-INPSZ,0.030771965,LOW,104.15,44,Two Year,Fiber Optic,0
4667-QONEA,0.03076663,LOW,74.85,60,One Year,Cable,0
0402-OAMEN,0.030758046,LOW,24.45,72,Two Year,,0
4443-EMBNA,0.030629236,LOW,24.75,71,Two Year,,0
1841-YSJGV,0.030509379,LOW,109.95,72,Two Year,Fiber Optic,0
1395-WSWXR,0.030491022,LOW,20.75,24,Two Year,,0
4737-HOBAX,0.030473795,LOW,79.8,63,Two Year,Cable,0
2988-GBIVW,0.030430242,LOW,90.85,70,Two Year,Fiber Optic,0
1790-NESIO,0.030413853,LOW,20.4,13,Two Year,,0
6898-RBTLU,0.030403292,LOW,79.3,49,Two Year,DSL,0
0839-QNXME,0.03039097,LOW,19.4,30,Two Year,,0
1635-NZATJ,0.030388227,LOW,25.45,71,Two Year,,0
1092-WPIVQ,0.030365026,LOW,25.1,18,Two Year,,0
3327-YBAKM,0.030331185,LOW,96.9,64,One Year,Fiber Optic,0
2234-EOFPT,0.03029917,LOW,79.35,72,Two Year,DSL,0
0301-FIDRB,0.030265661,LOW,63.8,72,Two Year,DSL,0
9443-JUBUO,0.03024888,LOW,65.25,72,Two Year,DSL,0
4877-TSOFF,0.030248424,LOW,75.75,55,One Year,DSL,0
3389-KTRXV,0.030220311,LOW,23.85,23,Two Year,,0
1775-KWJKQ,0.030156545,LOW,89.85,72,Two Year,DSL,0
1728-CXQBE,0.030146092,LOW,94.25,64,Two Year,Fiber Optic,0
9359-JANWS,0.030119456,LOW,58.9,65,Two Year,DSL,0
1303-SRDOK,0.030056087,LOW,69.05,55,Two Year,Fiber Optic,0
4900-MSOMT,0.030013444,LOW,80.2,72,Two Year,DSL,0
5129-HHMZC,0.030004187,LOW,86.45,43,Two Year,Cable,0
7037-MTYVW,0.02997784,LOW,85.4,38,Two Year,DSL,0
3563-SVYLG,0.029940803,LOW,62.65,68,Two Year,DSL,0
3486-HOOGQ,0.029914148,LOW,79.7,70,Two Year,DSL,0
3739-YBWAB,0.029863179,LOW,35.35,36,One Year,Cable,0
9885-MFVSU,0.029828861,LOW,46.35,35,Two Year,DSL,0
5469-NUJUR,0.029827518,LOW,19.95,19,Two Year,,0
4635-EJYPD,0.02982277,LOW,18.95,32,Two Year,,0
0064-SUDOG,0.029803509,LOW,20.3,12,Two Year,,0
9702-AIUJO,0.029801682,LOW,44.8,50,One Year,DSL,0
2533-QVMSK,0.029768446,LOW,94.1,61,Two Year,Fiber Optic,1
7480-SPLEF,0.029762372,LOW,26.0,69,Two Year,,0
0496-AHOOK,0.029741464,LOW,74.4,24,One Year,Cable,0
2900-PHPLN,0.029713962,LOW,19.55,70,Two Year,,0
0174-QRVVY,0.029707985,LOW,25.35,71,Two Year,,0
2428-HYUNX,0.02969697,LOW,19.35,44,Two Year,,0
5968-HYJRZ,0.029679997,LOW,24.55,47,Two Year,,0
5321-NTRKC,0.029676285,LOW,79.85,66,Two Year,DSL,0
6732-VAILE,0.029674409,LOW,85.95,70,Two Year,Cable,0
9917-KWRBE,0.029658556,LOW,78.35,41,One Year,Cable,0
2230-XTUWL,0.029614897,LOW,19.55,48,Two Year,,0
2907-ILJBN,0.029609773,LOW,20.6,11,One Year,,0
5242-UOWHD,0.029572392,LOW,20.35,45,Two Year,,0
8107-KNCIM,0.029554043,LOW,75.1,14,Two Year,Fiber Optic,0
0486-LGCCH,0.029537162,LOW,19.65,11,Two Year,,0
4086-ATNFV,0.029511936,LOW,60.8,34,One Year,Cable,0
6348-SNFUS,0.029498186,LOW,55.45,72,Two Year,Cable,0
3902-MIVLE,0.029477213,LOW,75.7,63,Two Year,DSL,0
1536-YHDOE,0.029475398,LOW,62.1,17,One Year,Cable,0
5906-DVAPM,0.029473849,LOW,75.0,55,One Year,DSL,0
0825-CPPQH,0.029372653,LOW,19.1,71,Two Year,,0
0815-MFZGM,0.029331611,LOW,99.0,42,Two Year,Fiber Optic,0
8908-SLFCJ,0.0293116,LOW,20.85,21,Two Year,,0
7996-BPXHY,0.029298265,LOW,25.0,13,Two Year,,0
2560-QTSBS,0.029231822,LOW,23.3,72,One Year,,0
9730-DRTMJ,0.029192436,LOW,72.8,32,One Year,DSL,0
4578-PHJYZ,0.029142149,LOW,68.75,52,One Year,Cable,0
2805-AUFQN,0.0291287,LOW,19.8,25,Two Year,,0
3441-CGZJH,0.02912692,LOW,60.4,43,One Year,DSL,0
0516-QREYC,0.029103111,LOW,20.3,24,Two Year,,0
2162-FRZAA,0.02908143,LOW,39.35,63,Two Year,DSL,0
8215-NGSPE,0.029080667,LOW,20.0,42,Two Year,,0
1696-MZVAU,0.029075403,LOW,25.25,39,One Year,DSL,0
6734-JDTTV,0.029056447,LOW,19.85,65,Two Year,,0
8200-LGKSR,0.029006612,LOW,83.2,71,Two Year,DSL,0
2346-LOCWC,0.028982097,LOW,20.5,58,Two Year,,0
8146-QQKZH,0.02896708,LOW,81.85,71,Two Year,DSL,0
5161-XEUVX,0.028950475,LOW,94.3,37,Two Year,Fiber Optic,0
1830-IPXVJ,0.028888425,LOW,19.75,61,Two Year,,0
1741-WTPON,0.028874049,LOW,115.85,56,Two Year,Fiber Optic,0
0902-XKXPN,0.02885484,LOW,20.2,69,Two Year,,0
7602-DBTOU,0.028820407,LOW,19.6,71,Two Year,,0
3170-NMYVV,0.028793152,LOW,20.15,50,Two Year,,0
